uid,CaIIHK_snr,SIndex,SIndexSigma,SIndexOri,SIndexOriSigma,source_id,ra,dec,type,period,eccentricity,K1,mass_ratio,f1,f1err,f2,f2err,inclination,teff,teff_err,logg,logg_err,feh,feh_err,logrRprimehk,logrRprimehkerr,logrRprimehkerrUniform,w3mag,w3magerr,kmag,kmagerr,Gmag,BpRp,iso_mass,iso_mass_err,iso_rad,iso_rad_err,iso_lum,iso_lum_err
G17331607903192,20.958942,0.923871,0.074254,0.348572,0.014469,Gaia DR3 388340364402151552,10.550603,45.694293,EclipsingBinary,0.5520303249359131,0.0,,,1.018732666969299,,1.0414412021636963,2.3181949e-05,74.90984700511555,7525.03,48.97,4.164,0.07,-0.494,0.042,-3.65855,0.03691,0.04948,,,,,15.807395,0.49270535,1.3467207380532211,0.0500065025725178,1.534522262731139,0.1532216419264356,6.807712191156361,1.4235114149269097
G17331641025288,147.61911,0.047497,0.010913,0.177805,0.002126,Gaia DR3 388308169327234176,10.344638,45.352062,SB1,173.30863597203708,0.2232895715187665,5.670642675572461,,,,,,,,,,,,,,,,9.235,0.027,9.351,0.018,11.020402,0.9820404,1.3436964580898838,0.0493808726785845,2.44067246138345,0.156573710601803,4.743602292787545,0.5969251891064888
G17331643015188,27.560566,0.613072,0.056751,0.288011,0.011058,Gaia DR3 388314560238571392,10.184492,45.319835,EclipsingBinary,0.9436143636703492,0.0,,,0.9887903332710266,0.000193053,1.0,1.4329993e-07,65.7673177821625,6560.45,69.577,4.026,0.109,-0.173,0.07,-3.92013,0.04677,0.0826,,,,,14.821572,0.7161207,1.2932531011177035,0.0769367482877109,1.7149093733602776,0.2744156916225566,4.877045262982981,1.5965825553090398
G17331820728833,21.990795,0.817386,0.071089,0.327823,0.013852,Gaia DR3 390135798172137216,12.440524,46.940247,EclipsingBinary,0.3860354721546173,0.0,,,1.004501461982727,,1.012596607208252,0.0017991076,84.24483046831206,6580.72,61.355,4.186,0.097,-0.374,0.062,-3.77764,0.04219,0.05871,,,,,14.994372,0.6783781,1.1557463741328204,0.0412240237229301,1.3885493660188148,0.1756150999594283,3.250934562017382,0.8217206854139056
G17331827168870,16.188562,-0.042896,0.097131,0.160192,0.018927,Gaia DR3 390126795920721024,12.399451,46.706836,Orbital,590.9630075177984,0.2353070726476891,,,,,,,,,,,,,,,,,11.339,0.118,11.493,0.021,13.548191,1.1675148,1.2909253118500996,0.0741283011776961,2.814818772263876,0.1502051865017725,4.902691120427641,0.5786122780923773
G17331916769945,37.655483,0.123258,0.041791,0.192568,0.008143,Gaia DR3 390145728136316160,11.95478,46.998413,AstroSpectroSB1,1030.8422103686678,0.2639658826029967,,,,,,,,5234.47,34.36,4.563,0.046,-0.035,0.026,-5.31308,,,9.451,0.031,9.493,0.018,11.316881,1.016674,0.8382769918192088,0.0198877113933634,0.7922007586446868,0.0290771809765145,0.425349205094042,0.0345102200404015
G17331934970226,154.87218,-0.021095,0.01028,0.16444,0.002003,Gaia DR3 389820547572495104,11.618289,47.030453,SB1,752.2263254847961,0.0743024407948242,3.605681585752825,,,,,,,,,,,,,,,,6.936,0.015,6.993,0.023,9.354811,1.323101,2.684732346309682,0.1455604759567601,15.740041197553914,0.8036030678774804,124.82549383121044,13.811394934995375
G17331947269267,25.91517,0.023999,0.079162,0.173227,0.015425,Gaia DR3 389673247373182592,11.142918,46.019146,SB1,2.1458277328400883,0.219108522668263,2.5282809846433105,,,,,,,,,,,,,,,,9.201,0.031,9.277,0.018,11.479344,1.2154093,1.7298849871139343,0.3169311196974235,11.70621524204111,1.5159030774356437,69.07925210428442,19.63271087474109
G17332030463965,77.789085,0.306639,0.020023,0.228301,0.003902,Gaia DR3 389729627406361856,11.842412,46.242027,SB1,3.45270505159499,0.0789494465174107,36.56242006160647,,,,,,,6235.17,19.98,4.095,0.026,0.115,0.014,-4.35344,0.0392,,10.43,0.055,10.975,0.022,12.37896,0.8020544,1.3496913058271094,0.0001936459281918,1.718960890772015,0.0159149800585369,4.011536862334752,0.0166498450374214
G17332231613616,30.803654,0.258741,0.049749,0.218968,0.009694,Gaia DR3 389932697758251776,9.567336,46.525763,SB1,97.1126786239377,0.4337619388349303,20.092599854199342,,,,,,,6014.38,26.28,3.983,0.037,-0.37,0.022,-4.51837,,,10.471,0.056,10.641,0.02,12.179644,0.8896141,1.0368691436896549,0.0208483172283795,1.6886046368526928,0.0861756622746704,3.396974095751893,0.3335972292694122
G17332232347307,48.05855,0.062175,0.033274,0.180665,0.006484,Gaia DR3 389932590381080448,9.580503,46.511518,SB1,24.201098384168507,0.1404388624021822,9.529689959404076,,,,,,,,,,,,,,,,10.492,0.06,10.401,0.02,12.313526,1.0980568,1.196106683988858,0.0808353013277502,2.3874489019352088,0.1645793178628107,3.7620917178585698,0.5538658370640539
G17332264088551,171.58946,0.561737,0.009147,0.278008,0.001782,Gaia DR3 389966954418214272,9.696173,46.877965,SB1,326.7758499001255,0.2305941019707461,9.217067516853836,,,,,,,6778.8,13.43,4.171,0.017,-0.331,0.007,-3.93553,0.00812,0.09051,10.373,0.052,10.383,0.018,11.450009,0.62097645,1.299724999999988,0.0001444999999999,1.4912416127340016,0.0137469150797797,4.19640220065086,0.0397755888155395
G17332316577975,65.56648,0.250053,0.023649,0.217275,0.004608,Gaia DR3 389701899098157440,10.864907,46.519062,Orbital,434.0492144686164,0.2830743604987957,,,,,,,,6447.86,18.23,4.161,0.024,-0.215,0.014,-4.43032,0.06017,,10.838,0.081,10.8,0.019,12.032409,0.7204952,1.197088440023921,0.033682540742624,1.472338339825746,0.0753709034315369,3.35736185564048,0.3914338001620507
G17332433471958,69.5746,-0.054075,0.022805,0.158013,0.004444,Gaia DR3 381248853706750464,9.636782,41.569584,AstroSpectroSB1,881.4875292153314,0.0800704337045425,,,,,,,,,,,,,,,,,8.499,0.021,8.592,0.02,10.536856,1.0883846,2.093782844997211,0.0503360654167125,6.20688880065493,0.2931754107926902,25.81462421591444,2.6025810135540954
G17332442265873,36.080883,0.227481,0.047976,0.212876,0.009348,Gaia DR3 381207557595365760,9.381377,40.948437,Orbital,492.3889202637865,0.1687339596549525,,,,,,,,5883.42,24.22,4.326,0.034,-0.106,0.021,-4.64623,,,11.296,0.12,11.492,0.018,13.034383,0.8574829,0.979355589672289,0.010488377425433,1.1227620358778587,0.0443627386983027,1.3552336521423682,0.1159154910095248
G17332470258648,17.559037,0.205381,0.102171,0.20857,0.019909,Gaia DR3 381247999007571328,9.635052,41.492102,Orbital,700.5665813243967,0.1441364527799674,,,,,,,,5839.335,38.945,4.166,0.056,-0.768,0.038,-4.73699,,,12.216,0.247,12.298,0.023,13.8100815,0.8195944,0.757240172369128,0.0203295324832861,1.1658034879005483,0.0866495293220709,1.4298849966418874,0.216721442708335
G17332481510725,29.766357,-0.013542,0.05364,0.165912,0.010452,Gaia DR3 382256422967628672,8.28539,42.15409,Orbital,724.8228493657567,0.3049214680506269,,,,,,,,,,,,,,,,,9.866,0.039,9.948,0.02,12.002747,1.1327133,1.590174202147164,0.0724131692553561,4.045829548499314,0.2440386145159493,10.0069576805348,1.2913912814594788
G17332481510725,29.766357,-0.013542,0.05364,0.165912,0.010452,Gaia DR3 382256422967628672,8.28539,42.15409,SB1,1003.28380820088,0.3049917757491547,11.691605941554863,,,,,,,,,,,,,,,,9.866,0.039,9.948,0.02,12.002747,1.1327133,1.590174202147164,0.0724131692553561,4.045829548499314,0.2440386145159493,10.0069576805348,1.2913912814594788
G17332516484235,20.881224,0.046541,0.076059,0.177619,0.014821,Gaia DR3 381510644845985920,8.872076,42.087288,SB1,767.2583039459257,0.2116777789641143,5.811886202760467,,,,,,,4859.1,25.44,2.192,0.036,-0.624,0.022,-6.00998,,,9.44,0.032,9.585,0.023,11.685545,1.1650248,1.7134247879723663,0.2739156977034657,16.95186217377108,1.908374909765557,141.1249826109952,34.68830236255277
G17332542560534,34.221707,0.202677,0.079548,0.208043,0.0155,Gaia DR3 381456661400796544,9.236206,41.809357,SB1,238.2558215473644,0.0459038612081974,8.160836797319602,,,,,,,5731.475,32.305,4.082,0.047,-0.25,0.03,-4.77931,,,9.626,0.036,9.733,0.014,11.233229,0.8614292,0.9172158003485132,0.0206705439687093,1.4132510932136235,0.0908147264006313,1.9398002910569616,0.2436923438622573
G17332555503559,71.25419,0.005532,0.022279,0.169628,0.004341,Gaia DR3 381428933091943040,9.227986,41.638973,SB1,130.54748199810336,0.1226124184801883,12.646578190788109,,,,,,,,,,,,,,,,8.091,0.021,8.173,0.018,10.138587,1.0949421,0.9778056821467382,0.0518426560902617,3.5479844779339533,0.1710546355617609,7.432150219205099,0.7950619363916682
G17332629634498,77.76685,0.358964,0.020595,0.238497,0.004013,Gaia DR3 375441512459527808,11.577264,42.642422,SB1,5.5480657294573,0.1363231797139037,44.67399828925652,,,,,,,6126.54,16.86,4.283,0.022,-0.219,0.012,-4.28744,0.03295,,9.867,0.043,9.9,0.02,11.262773,0.7639208,1.0397046588266472,0.0001712140600833,1.213221704046355,0.0300426515512835,1.8610806476911967,0.0926540742053627
G17332680733102,27.226378,0.23323,0.05734,0.213997,0.011173,Gaia DR3 387425502007741696,10.607,42.938332,Orbital,608.1577527214858,0.1970502999987271,,,,,,,,6469.505,35.09,4.102,0.05,-0.248,0.03,-4.47016,,,11.718,0.172,11.781,0.022,12.994154,0.6988363,1.1985242203266155,0.0346858376574193,1.6179818002475832,0.1095821830640287,4.097965755481762,0.5503818929909303
G17332687666711,118.16862,0.31691,0.013324,0.230302,0.002596,Gaia DR3 387475903447302656,10.847636,43.117089,AstroSpectroSB1,829.4577076728292,0.0946641466331185,,,,,,,,6288.58,20.42,4.066,0.026,-0.266,0.012,-4.32148,0.02493,,10.151,0.052,10.229,0.017,11.432792,0.6935024,1.1386379938439308,0.0101216403047451,1.6079492372677775,0.056283042653615,3.64599511281559,0.2544398336443139
G17332695188577,43.893833,0.314113,0.037103,0.229757,0.00723,Gaia DR3 387393581811571328,10.480493,42.575741,SB1,10.74721483788572,0.2875889019347665,36.29841827635758,,,,,,,5734.28,24.66,4.167,0.034,0.169,0.019,-4.47434,0.07449,,10.549,0.068,10.672,0.022,12.321094,0.90854645,1.0588962319762134,0.0199363698265837,1.391442027605647,0.0615858517153757,1.887175789021004,0.1832740172702492
G17332729474068,50.11677,0.180581,0.032004,0.203738,0.006236,Gaia DR3 387369422618110208,10.828388,42.69146,Orbital,525.7347487476951,0.6364461539401519,,,,,,,,5101.54,30.83,4.617,0.042,-0.017,0.023,-4.99237,,,10.034,0.05,10.3,0.018,12.328459,1.1369181,0.8189757515454412,0.0195704750374456,0.7536279209240401,0.0195717157329052,0.3475496280055172,0.0218593572747269
G17332830263488,44.727606,0.191076,0.036901,0.205783,0.00719,Gaia DR3 375300667596524160,11.281365,41.899494,SB1,86.87464554975674,0.5798604302449027,8.148619482586888,,,,,,,4900.605,39.4,4.493,0.053,0.293,0.029,-4.99528,0.13324,,9.449,0.042,9.606,0.018,11.746275,1.210062,0.7994839141228053,0.0285434743044779,0.827524791502548,0.0388990043656189,0.3550880662367511,0.0372223958159071
G17332840644751,26.499589,-0.124676,0.061302,0.144256,0.011945,Gaia DR3 387313450604343424,11.194637,42.04538,SB1,972.6432786564528,0.5338427028805259,7.278571736972907,,,,,,,,,,,,,,,,9.729,0.038,9.784,0.022,11.939163,1.1892843,1.395778899164838,0.1006635217938342,6.345849577988768,0.4587588387901604,20.374012816233734,3.233899624979598
G17332845651202,33.111658,1.056679,0.049231,0.37445,0.009593,Gaia DR3 387451130075951360,11.391028,42.697121,SB1,5.2413501002547775,0.1714830140543397,19.39565045779375,,,,,,,5126.845,36.8,3.866,0.05,-0.087,0.03,-4.05112,0.02629,0.04593,10.172,0.047,10.283,0.018,12.508042,1.1928387,0.9322903763100328,0.0582894612807756,1.853221251465821,0.1629972585698033,2.1160100903759087,0.3741827163158271
G17332900113238,27.97842,-0.269522,0.056077,0.116032,0.010927,Gaia DR3 387722026549783040,8.876919,43.896418,SB1,666.2798628456154,0.372484145715816,7.732317827300828,,,,,,,,,,,,,,,,7.877,0.019,7.96,0.038,10.700607,1.538868,0.7795653470191216,0.0200124464713791,8.855852699266048,0.4966956398396354,25.55398481298836,2.4926506119435423
G17332966380526,37.471841,-0.261362,0.041816,0.117622,0.008148,Gaia DR3 387679038220583936,9.03253,43.231621,SB1,1109.9121183419395,0.2124505206828137,5.639766384677087,,,,,,,,,,,,,,,,8.026,0.018,8.143,0.023,10.9071865,1.5196171,0.8529384913971977,0.0976388555717743,17.100832277505784,1.4143829563496606,87.78609265495543,15.684164312853964
G17332976359816,110.946686,1.192421,0.014626,0.4009,0.00285,Gaia DR3 381661101844556928,9.138391,43.098469,SB1,18.57992235612444,0.324479680466962,24.323415164827622,,,,,,,4817.45,27.57,3.302,0.034,-0.227,0.015,-4.13182,0.01311,0.03868,7.959,0.018,8.444,0.021,10.353789,1.2631006,0.796571340966186,0.0199598869369692,3.269404830786561,0.1437549419867216,5.230515091283707,0.46238069052474
G17333028552050,110.7225,-0.063598,0.014546,0.156158,0.002834,Gaia DR3 387763528817227520,9.672551,44.018169,SB1,894.053761229067,0.0702283014172811,6.116602085938142,,,,,,,,,,,,,,,,8.03,0.019,8.12,0.026,10.343583,1.243619,2.3766890504203606,0.152313770552539,11.289202523684033,0.7774411495059041,63.13290874925404,9.393132478302384
G17333029923105,77.32924,0.1422,0.020366,0.196259,0.003968,Gaia DR3 387756004034532224,9.692433,43.832963,AstroSpectroSB1,605.7626198550008,0.1621082536296008,,,,,,,,5813.32,23.35,4.433,0.031,0.041,0.017,-5.10198,,,10.14,0.051,10.223,0.02,11.702076,0.86567116,1.0194479905383411,0.0101178768709425,1.0089923721066083,0.027851841878759,1.046411486469884,0.0634091023551414
G17333031161467,53.432198,-0.124374,0.031742,0.144315,0.006185,Gaia DR3 387753671869110656,9.748178,43.871871,SB1,1339.874667164677,0.3862867706384895,7.263982903629595,,,,,,,,,,,,,,,,8.832,0.025,8.909,0.022,11.120103,1.2214174,1.196441732501043,0.1218263428799874,5.170494845629291,0.4087342689037041,13.22410826281292,2.1708099066861117
G17333040864068,138.31982,1.414764,0.011406,0.444225,0.002223,Gaia DR3 387740168492484224,9.947716,43.734861,SB1,59.81354333927047,0.2029567669309587,26.74591184698616,,,,,,,7387.6,29.13,4.003,0.036,0.436,0.016,-3.46587,0.00366,0.03143,9.555,0.032,9.616,0.02,10.415703,0.48486137,1.895447532026135,0.0481856901730348,2.2601930861570034,0.1320419978075599,13.715690931976637,1.8248765406578416
G17333064695538,122.74546,0.707912,0.012711,0.306491,0.002477,Gaia DR3 387654956340730240,9.812343,43.540283,Orbital,567.210473601167,0.107854817192172,,,,,,,,7241.1,10.03,3.941,0.012,0.031,0.006,-3.78998,0.00844,0.06702,9.266,0.029,9.309,0.018,10.155203,0.49649048,,,,,,
G17333093630840,55.583733,0.299633,0.027968,0.226935,0.00545,Gaia DR3 387623719041809536,9.474969,43.260666,Orbital,828.3912123079859,0.4554709695494661,,,,,,,,6431.0,24.36,4.201,0.033,-0.303,0.019,-4.32379,0.0553,,10.834,0.089,10.854,0.018,11.975349,0.66123486,1.137616736743175,0.0199149649766828,1.3974257004297994,0.06520910806752,3.024917333715261,0.299851523211273
G17333128361611,97.58571,0.680651,0.015961,0.301179,0.00311,Gaia DR3 387692511534547968,8.859886,43.553192,SB1,0.5801000322822024,0.168904858497465,33.37543504587204,,,,,,,7186.91,15.43,4.064,0.02,0.027,0.01,-3.81102,0.01109,0.07026,10.293,0.057,10.344,0.023,11.255487,0.5199213,1.5994373225825445,0.0001885637045531,1.9552810979712487,0.0175012314889718,9.176433017734231,0.0569360979882951
G17333154561134,34.416276,0.383845,0.075628,0.243345,0.014737,Gaia DR3 387423818380399488,10.477229,42.983551,SB1,5.67381081377379,0.0813848093075242,48.49714442372285,,,,,,,5792.12,34.26,4.186,0.048,0.175,0.031,-4.33863,,,11.045,0.096,11.047,0.019,12.577298,0.89392567,1.0788340114570751,0.0208972544530561,1.3653586907286297,0.0864811651749513,1.8900911171935115,0.2514603101069625
G17333210084816,18.280466,0.425214,0.087582,0.251406,0.017066,Gaia DR3 387412617105698048,10.111496,42.875384,Orbital,527.7844760716661,0.3582754685594522,,,,,,,,5356.91,25.26,4.657,0.036,0.287,0.022,-4.41402,0.13431,,11.265,0.135,11.334,0.02,13.214233,1.0664625,0.9594675405735648,0.0100301059403255,0.8562678176473348,0.0123994251089575,0.5388508215022142,0.0233898798824061
G17333227531602,17.44266,0.049028,0.088468,0.178104,0.017239,Gaia DR3 381632789420176256,8.634248,42.571437,SB1,1.238768397484757,0.070196170432771,10.929884270551124,,,,,,,,,,,,,,,,11.115,0.102,11.088,0.018,12.526162,0.83912086,1.0595259364846985,0.0294111334922323,1.4103926467714358,0.0927257075517876,2.0724639660016315,0.2818547598514139
G17333233008846,17.112196,-0.176874,0.093967,0.134085,0.01831,Gaia DR3 381468141849743104,9.227106,42.092348,SB1,920.5366350104824,0.3224872927578902,7.225084717141466,,,,,,,,,,,,,,,,10.632,0.071,10.631,0.022,12.75489,1.1793089,1.9759041338554184,0.266118666670284,12.884861026227188,1.207086949883628,83.85123755624738,16.661328210025076
G17333237188389,12.048163,0.141269,0.129835,0.196077,0.025299,Gaia DR3 381610425526676992,9.228231,42.308598,Orbital,507.0400321367193,0.1071438517094254,,,,,,,,5747.69,41.51,3.97,0.058,-0.095,0.041,-5.13039,,,11.979,0.209,11.978,0.021,13.401197,0.8378973,1.0541406503498856,0.0484135783336794,1.701418709174703,0.1493965871036758,2.8355884879890128,0.5268683007144654
G17333246473651,41.66672,0.910697,0.03751,0.346005,0.007309,Gaia DR3 381515588353242112,9.150486,42.186666,SB1,4.091110517811929,0.0626253556740885,36.31451009484311,,,,,,,7318.76,27.54,4.057,0.039,-0.11,0.023,-3.66922,0.01894,0.05042,10.99,0.095,11.219,0.02,12.051114,0.470644,1.5473408524308183,0.0262696173235423,1.9109404090929512,0.0993257440127177,9.394801078273987,0.8961182725926893
G17333247281390,185.79276,0.191377,0.008407,0.205841,0.001638,Gaia DR3 381608673180051200,9.382913,42.886866,AstroSpectroSB1,128.44632854125547,0.0893645329733254,,,,,,,,6441.15,18.73,4.183,0.023,0.21,0.01,-4.61311,0.03238,,8.944,0.027,9.021,0.019,10.094884,0.6622181,1.3494656630592683,0.0002005469776582,1.5081330295587214,0.0239782424701935,3.517117237964577,0.0596746906033533
G17333271911023,51.209557,0.448532,0.030383,0.255949,0.00592,Gaia DR3 381530569199169408,8.845546,42.243429,SB1,22.36960720172182,0.3249555481102514,25.62054085490949,,,,,,,6580.8,23.76,4.148,0.033,-0.138,0.019,-4.07537,0.0352,,11.037,0.1,11.014,0.018,12.194187,0.64951134,1.2963830949218165,0.0245957744253282,1.5777337381604473,0.0684168747235381,4.15221672850883,0.4029452281539704
G17333301485289,16.195036,0.155011,0.095479,0.198755,0.018605,Gaia DR3 381362382581878656,9.952738,42.083866,Orbital,908.7527228530856,0.3166095095891796,,,,,,,,5903.61,33.29,4.293,0.045,-0.305,0.031,-4.9719,,,12.077,0.282,12.443,0.023,13.892167,0.8309145,0.9186717615634828,0.0205946726420431,1.1150645017965517,0.0607482934883936,1.3600106415708582,0.1556837592476282
G17333314223680,91.537166,0.434082,0.019458,0.253134,0.003791,Gaia DR3 381461476060527488,9.390079,41.916981,SB1,6.287372253581795,0.0161283856756026,18.776372307224783,,,,,,,6522.19,17.96,4.201,0.023,-0.108,0.012,-4.10178,0.02356,,10.004,0.053,10.05,0.018,11.238586,0.66674995,1.2495555266591576,0.0001485340927063,1.45060112139631,0.0162335336879829,3.434172793335555,0.0407767026917846
G17333326020444,77.76892,0.186121,0.020477,0.204817,0.00399,Gaia DR3 381541426875885056,9.730592,41.989161,Orbital,481.6254151864029,0.6689660609723621,,,,,,,,5760.91,23.11,4.23,0.03,0.136,0.016,-4.84179,0.10086,,10.474,0.074,10.586,0.018,12.043048,0.8517828,1.0573749511815735,0.009813844607708,1.2886430337470764,0.046500465441112,1.651994903980745,0.1256922591071415
G17333347265143,17.295994,-0.063747,0.091068,0.156129,0.017745,Gaia DR3 381461647859217024,9.337665,41.925819,SB1,22.384291364908723,0.0599369158837134,21.86854058147246,,,,,,,,,,,,,,,,7.465,0.018,7.537,0.023,9.627958,1.1654692,0.8943275312899291,0.0519430531364637,3.0119140597404086,0.1823554678163072,4.673121844609014,0.6193932176004822
G17333402671399,29.226246,-0.143001,0.052297,0.140686,0.01019,Gaia DR3 381569434359039744,9.454708,42.425034,SB1,936.0742893940552,0.10782400199756,4.568553289563996,,,,,,,,,,,,,,,,7.914,0.019,8.057,0.027,10.993465,1.6185617,0.9677753579520376,0.2370480680912713,29.348425268017643,4.334203156971372,240.07933888829555,73.87444974971797
G17333449677246,24.060026,0.259167,0.067223,0.21905,0.013099,Gaia DR3 388236701071218432,9.627556,45.008351,SB1,15.182353295409603,0.1889691361519027,21.93196839901228,,,,,,,5663.83,30.33,4.047,0.043,0.443,0.026,-4.61853,,,10.796,0.08,10.938,0.018,12.487118,0.929904,1.1711786225801164,0.0817974029329784,1.7091134739755398,0.1417453783929693,2.7237380656950454,0.4984538094248492
G17333451281818,47.236534,0.213543,0.034195,0.21016,0.006663,Gaia DR3 388212541878970368,9.776276,44.988335,AstroSpectroSB1,242.22824846137104,0.1325515938962972,,,,,,,,5361.48,37.405,4.546,0.053,0.139,0.032,-4.83059,,,10.673,0.064,10.681,0.019,12.476625,1.0292225,0.9186306859580904,0.0200751057139315,0.8574977805780104,0.0323441799776847,0.5474206352706286,0.0471606833474522
