wavelength_470712060,flux_470712060,wavlength_139202084,flux_139202084,wavelength_392605166,flux_392605166,wavelength_455405241,flux_455405241
6303.9604,0.9908036,6301.624,0.9673376,6295.097,0.99069613,6295.9287,0.98938435
6305.412,0.98189306,6303.0757,0.9731303,6296.547,1.0019907,6297.3784,0.97747815
6306.8647,0.9968283,6304.5273,0.97667253,6297.9976,0.99858254,6298.829,0.97462475
6308.3174,0.99646676,6305.98,0.97317535,6299.448,0.9719726,6300.28,0.9673445
6309.77,0.9982851,6307.4326,0.97996217,6300.899,0.96956456,6301.7305,0.9560023
6311.2236,1.0020941,6308.8853,0.99102044,6302.3506,0.9656199,6303.182,0.9674183
6312.6772,0.9849307,6310.339,0.98422706,6303.8022,0.9858006,6304.634,0.9860319
6314.1313,0.9820274,6311.7925,0.97908086,6305.254,0.99064815,6306.0854,1.0037085
6315.5854,0.979356,6313.2466,0.9735284,6306.7065,1.0051016,6307.538,1.0030266
6317.04,0.9602933,6314.7007,0.9755974,6308.159,0.9990138,6308.9907,0.9953932
6318.495,0.9474451,6316.1553,0.9756931,6309.612,1.001761,6310.4434,1.0006597
6319.9507,0.9565937,6317.6104,0.97873324,6311.0654,0.9976259,6311.897,0.9930708
6321.4062,0.9714591,6319.066,0.98105294,6312.519,0.99453735,6313.3506,0.9976861
6322.8623,0.98489374,6320.5215,0.97302926,6313.973,0.99459714,6314.8047,0.98748577
6324.319,0.9831817,6321.9775,0.9766217,6315.4272,0.9863886,6316.259,0.97665507
6325.7754,1.0188375,6323.434,0.97607416,6316.882,0.98008037,6317.7134,0.9688051
6327.2324,0.98751575,6324.8906,0.9940116,6318.337,0.98475283,6319.1685,0.9774412
6328.69,0.9769023,6326.3477,0.9852242,6319.7925,0.9818419,6320.624,0.9814837
6330.1475,1.0073935,6327.805,0.993842,6321.248,0.99268854,6322.0796,0.9909972
6331.6055,0.9788741,6329.2627,0.9893094,6322.704,1.0003545,6323.5356,0.9964327
6333.064,0.98285365,6330.7207,0.9863031,6324.1606,0.99974763,6324.992,1.0014895
6334.5225,0.9708259,6332.179,0.9805948,6325.617,1.0053692,6326.4487,1.0075996
6335.9814,0.9588196,6333.6377,0.9890856,6327.074,1.0104815,6327.906,1.0070348
6337.441,0.96249235,6335.0967,0.9728464,6328.5317,1.0035278,6329.3633,1.000567
6338.9004,0.96236664,6336.556,0.9698329,6329.9893,1.0074114,6330.821,0.9998867
6340.361,0.9788131,6338.0156,0.9718647,6331.4473,1.0093176,6332.279,1.0042781
6341.8213,0.9702134,6339.476,0.987076,6332.906,1.0066217,6333.7373,0.9959133
6343.2817,0.9834351,6340.9365,0.9692904,6334.3643,0.9986697,6335.196,0.9819738
6344.7427,0.97837764,6342.397,0.9851692,6335.823,0.98604995,6336.655,0.97287816
6346.204,0.97314525,6343.858,0.9853515,6337.2827,0.98040473,6338.1143,0.97911996
6347.666,0.9726693,6345.3193,0.98336023,6338.742,0.98283046,6339.5737,0.9876152
6349.128,0.99432164,6346.7812,0.9977445,6340.2026,0.9980856,6341.034,0.9985389
6350.5903,0.9960186,6348.243,0.9784805,6341.663,1.0004052,6342.4946,0.99211115
6352.053,0.9899638,6349.7056,0.98738605,6343.1235,0.99248856,6343.955,0.9943777
6353.516,0.994685,6351.1685,0.99627435,6344.5845,0.99391013,6345.416,0.98170304
6354.9795,0.98971283,6352.6313,0.981753,6346.046,0.9859821,6346.8774,0.98722935
6356.4434,0.9814223,6354.0947,0.99562,6347.508,0.98844564,6348.3394,0.99057907
6357.907,0.969006,6355.5586,0.99227035,6348.9697,0.9957906,6349.8013,1.0043107
6359.372,0.98797053,6357.0225,0.98656553,6350.432,0.997776,6351.2637,0.99795353
6360.8364,0.9674785,6358.4873,0.99372333,6351.895,1.0015754,6352.7266,1.0037727
6362.302,0.97476435,6359.9517,0.9921667,6353.358,1.0012348,6354.1895,0.99273765
6363.767,0.94716704,6361.417,0.97946656,6354.8213,0.9965703,6355.653,0.99360466
6365.233,0.9941591,6362.8823,0.98489636,6356.285,0.9923187,6357.1167,0.99137044
6366.699,0.9673061,6364.348,0.98534375,6357.749,0.9939241,6358.5806,0.98630685
6368.1655,0.99184203,6365.8145,0.97786844,6359.214,0.9907817,6360.0454,0.9844134
6369.6323,0.9845182,6367.281,0.99245805,6360.678,0.99193203,6361.51,0.9791145
6371.0996,0.98542506,6368.7476,0.99526626,6362.1436,0.990299,6362.975,0.9757599
6372.567,0.97597045,6370.215,1.0023532,6363.609,0.98335826,6364.4404,0.9848638
6374.0347,0.9825918,6371.682,0.9921491,6365.0747,0.99257636,6365.9062,0.98571116
6375.503,0.98833555,6373.15,0.98395145,6366.541,0.9955731,6367.3726,0.9929293
6376.971,0.9733564,6374.618,0.9845244,6368.0073,0.9973061,6368.839,0.996559
6378.44,0.98581034,6376.0864,0.9908743,6369.474,0.9907344,6370.3057,0.9861705
6379.909,0.9619589,6377.555,1.0025656,6370.9414,0.9972233,6371.773,0.9837706
6381.379,0.97887933,6379.0244,0.99530077,6372.4087,0.9878033,6373.24,0.99620456
6382.8486,0.9761943,6380.494,0.9956699,6373.8765,0.99697065,6374.708,0.99765575
6384.319,0.9767825,6381.964,0.98571,6375.3447,0.99616104,6376.1763,1.0007973
6385.789,0.993823,6383.434,0.98312205,6376.813,0.99751425,6377.6445,0.99354047
6387.2603,0.9919243,6384.9043,0.98961365,6378.2817,0.99538136,6379.1133,0.9917528
6388.731,0.9803656,6386.3755,0.9923567,6379.751,0.99149626,6380.5825,0.99193174
6390.2026,0.9730209,6387.846,0.9922819,6381.2207,0.9985536,6382.0522,0.99553853
6391.675,0.9678409,6389.318,0.99074304,6382.6904,0.99801636,6383.522,0.99544555
6393.147,0.9694345,6390.79,0.9913565,6384.1606,0.9937938,6384.992,0.99013954
6394.619,0.9689322,6392.262,0.98548925,6385.631,1.0035958,6386.4624,0.99325484
6396.0923,0.9623881,6393.7344,0.97415197,6387.102,0.9931287,6387.9336,0.99911517
6397.5654,0.9645901,6395.2075,0.9695967,6388.5728,1.0004616,6389.4043,1.0023409
6399.039,0.94569075,6396.6807,0.9714442,6390.0444,0.99819344,6390.876,0.9962924
6400.5127,0.9456372,6398.1543,0.97223437,6391.5166,0.9891188,6392.348,0.9775217
6401.9873,0.9626803,6399.628,0.9760488,6392.989,0.97435564,6393.8203,0.97309625
6403.4614,0.96752024,6401.1025,0.98208207,6394.461,0.9754787,6395.2925,0.9799368
6404.9365,0.9886867,6402.5767,0.97784466,6395.934,0.98110396,6396.7656,0.98701704
6406.4116,0.97124046,6404.052,0.9714755,6397.407,0.9914732,6398.239,0.9872606
6407.887,0.9601484,6405.527,0.9689536,6398.881,0.9821714,6399.7124,0.96951497
6409.3633,0.9841265,6407.0024,0.9752512,6400.3545,0.970785,6401.186,0.96185344
6410.8394,0.96414787,6408.4785,0.98444843,6401.829,0.97507393,6402.6606,0.9783692
6412.3164,0.9605223,6409.9546,0.966638,6403.303,0.9787593,6404.135,0.9959453
6413.793,0.9681715,6411.4316,0.9747849,6404.7783,0.9950269,6405.61,0.9928422
6415.2705,0.9726325,6412.908,0.9738073,6406.2534,0.9856536,6407.085,0.976713
6416.748,0.97547174,6414.3857,0.9637297,6407.729,0.98512167,6408.5605,0.9716993
6418.226,0.9640757,6415.8633,0.9689175,6409.205,0.97609353,6410.0366,0.9716028
6419.7046,0.9682406,6417.3413,0.9718963,6410.681,0.97596943,6411.5127,0.9745924
6421.183,0.9691561,6418.82,0.9724563,6412.158,0.9688307,6412.9897,0.97627175
6422.662,0.9629008,6420.2983,0.9769096,6413.635,0.98250204,6414.4663,0.9780397
6424.141,0.97587866,6421.7773,0.9770887,6415.1123,0.98248744,6415.944,0.98449445
6425.621,1.0011352,6423.2563,0.9781981,6416.59,0.9883509,6417.4214,0.9792936
6427.101,1.0229903,6424.7363,0.97575915,6418.068,0.98900074,6418.8994,0.9752908
6428.5815,0.9925113,6426.2163,0.9718092,6419.5464,0.97624534,6420.378,0.9646557
6430.062,0.98431146,6427.697,0.9963286,6421.025,0.98144984,6421.8564,0.9716738
6431.543,0.98024154,6429.1772,0.9752651,6422.504,0.97469366,6423.3354,0.9783909
6433.0244,0.9657408,6430.658,0.9994647,6423.983,0.9898655,6424.8145,0.99235207
6434.5063,0.9590452,6432.1396,0.9760786,6425.463,0.9987014,6426.2944,0.99956304
6435.9883,1.0047158,6433.6216,0.96968734,6426.943,0.9924009,6427.7744,0.99823344
6437.4707,0.97168386,6435.1035,0.9723312,6428.4233,0.99304676,6429.255,0.98964494
6438.9536,0.95909035,6436.586,0.97717,6429.904,0.98325044,6430.7354,0.97760844
6440.4365,0.9672105,6438.069,0.9694741,6431.385,0.98645955,6432.2163,0.97187555
6441.92,0.9845175,6439.552,0.9710617,6432.866,0.98029935,6433.6978,0.9855618
6443.404,0.9979497,6441.035,0.9698773,6434.348,0.9868834,6435.1797,0.9908025
6444.8877,1.0088857,6442.519,0.9825152,6435.83,0.99146426,6436.6616,0.99573684
6446.372,1.0119789,6444.003,0.9730844,6437.3125,0.993756,6438.144,0.96760494
6447.857,1.0083059,6445.4873,0.9843125,6438.7954,0.9853154,6439.627,0.9702062
6449.3423,0.9701844,6446.972,0.9864706,6440.2783,0.96761113,6441.11,0.9687235
6450.8276,0.9800899,6448.4575,0.9801769,6441.7617,0.98223275,6442.5933,1.0009018
6452.3135,0.96782523,6449.943,0.9787409,6443.2456,1.000069,6444.077,0.9976324
6453.8,0.982748,6451.4287,0.97642344,6444.7295,0.9977864,6445.561,0.9961511
6455.286,0.97427696,6452.915,0.97482944,6446.214,0.99700826,6447.0454,1.0003345
6456.773,0.9581292,6454.4014,0.9735233,6447.6987,0.995712,6448.5303,0.9874931
6458.2603,0.98147064,6455.888,0.9818992,6449.184,0.9827521,6450.0156,0.97845465
6459.7476,0.97621,6457.3755,0.9738251,6450.6694,0.98331493,6451.501,0.9770834
6461.2354,0.98060787,6458.863,0.9647664,6452.1553,0.98121095,6452.987,0.98764306
6462.7236,0.95827997,6460.3506,0.97475785,6453.6416,0.98830396,6454.473,0.9928654
6464.2124,0.95711833,6461.839,0.96971774,6455.128,0.98677224,6455.9595,0.9791023
6465.701,0.96942735,6463.3276,0.9796667,6456.6147,0.9728448,6457.4463,0.9750274
6467.1904,0.9965712,6464.8164,0.9651838,6458.102,0.97694683,6458.9336,0.988398
6468.68,0.99952495,6466.3057,0.9715569,6459.5894,0.9906973,6460.421,0.98506075
6470.17,0.97253215,6467.7954,0.97714996,6461.077,0.9840436,6461.9087,0.96580625
6471.66,0.98677015,6469.285,0.98423266,6462.5654,0.9650801,6463.397,0.96455145
6473.151,0.964042,6470.7754,0.97512037,6464.054,0.9683348,6464.8857,0.9713512
6474.642,0.97701824,6472.266,0.9843621,6465.543,0.98475975,6466.3745,0.9956021
6476.1333,0.9545148,6473.7573,0.9787043,6467.032,0.9916635,6467.864,0.99341595
6477.625,0.9654633,6475.2485,0.98025864,6468.522,0.99181855,6469.3535,0.98717403
6479.1167,0.970705,6476.74,0.9797108,6470.0117,0.9924766,6470.8433,0.9817452
6480.609,0.9787925,6478.232,0.98642457,6471.502,0.983468,6472.3335,0.97740185
6482.1016,0.97227126,6479.724,0.98347193,6472.9927,0.97489744,6473.824,0.9792146
6483.5947,0.960872,6481.217,0.9835009,6474.484,0.9851457,6475.3154,0.9877958
6485.0884,0.9586994,6482.71,0.9883565,6475.975,0.9895194,6476.8066,0.9834564
6486.582,0.98681486,6484.2036,0.9809933,6477.467,0.99999684,6478.2983,0.99577844
6488.076,1.0046127,6485.6973,0.98952264,6478.9585,1.0006219,6479.79,0.9936058
6489.5703,0.9926222,6487.1914,0.9967934,6480.4507,0.9933001,6481.282,0.9868725
6491.065,0.9795175,6488.6855,0.9758457,6481.9434,0.9876591,6482.775,0.9887539
6492.56,0.9530766,6490.18,0.97206414,6483.4365,0.9824783,6484.268,0.9858131
6494.0557,0.9076072,6491.6753,0.96231055,6484.93,0.990463,6485.7617,0.9934596
6495.5513,0.8942502,6493.171,0.952175,6486.424,0.9933167,6487.2554,0.99603814
6497.0474,0.89483804,6494.6665,0.94166744,6487.918,0.9954638,6488.7495,1.0000185
6498.544,0.91626525,6496.1626,0.92822516,6489.412,0.98778254,6490.2437,0.99401337
6500.0405,0.9518249,6497.659,0.93312997,6490.9067,0.99667585,6491.7383,0.97412014
6501.538,0.9871473,6499.156,0.9573538,6492.402,0.97448206,6493.2334,0.94954854
6503.0356,1.0120783,6500.6533,0.9812386,6493.8975,0.951617,6494.729,0.9191559
6504.533,1.0012313,6502.151,0.9761338,6495.393,0.92991424,6496.2246,0.91889834
6506.0312,1.0031482,6503.6484,0.99513733,6496.889,0.92939305,6497.7207,0.92991436
6507.53,1.0033067,6505.1465,0.9952239,6498.3857,0.95052284,6499.2173,0.9628304
6509.029,1.0174087,6506.645,0.99681306,6499.8823,0.96454626,6500.714,0.9851298
6510.528,1.0111082,6508.144,0.99200064,6501.38,0.9875166,6502.2114,0.9929848
6512.028,0.9957715,6509.643,0.99737173,6502.8774,0.9970323,6503.709,1.0023898
6513.5273,1.0025964,6511.143,1.0051738,6504.375,0.99498165,6505.2065,0.99573535
6515.028,0.9847207,6512.6426,0.98952603,6505.873,1.0019251,6506.7046,1.0001476
6516.5283,0.923321,6514.143,0.98874825,6507.3716,0.9946431,6508.203,1.0034072
6518.0293,0.9185852,6515.6436,0.9800235,6508.8706,1.0038981,6509.702,1.0020373
6519.531,0.95506513,6517.1445,0.9826699,6510.3696,0.99722743,6511.201,1.0023967
6521.032,0.97744006,6518.646,0.9792609,6511.8696,1.0013165,6512.701,1.0022812
6522.534,1.0009409,6520.1475,0.98372334,6513.369,0.9928885,6514.2007,0.997735
6524.0366,1.0115399,6521.6494,0.9925376,6514.8696,0.9850837,6515.701,0.9801582
6525.539,1.0012197,6523.152,0.9909901,6516.37,0.979798,6517.2017,0.96751684
6527.0425,0.9816466,6524.6543,0.9886402,6517.871,0.98048687,6518.7026,0.9707741
6528.546,1.0123295,6526.1577,0.9843893,6519.3726,0.9845311,6520.204,0.98463446
6530.0493,0.989848,6527.661,0.9905004,6520.874,0.995615,6521.7056,0.98775625
6531.553,0.9927666,6529.1646,0.9822081,6522.376,0.98490053,6523.2075,0.99672574
6533.0576,0.9717122,6530.6685,0.99037606,6523.8784,0.9923862,6524.71,0.9948812
6534.5625,0.9858259,6532.173,0.974081,6525.381,0.9888607,6526.2124,0.99261063
6536.068,0.9683229,6533.6777,0.9923043,6526.8843,0.98902214,6527.716,0.98728514
6537.573,0.9885652,6535.183,0.9836645,6528.3877,0.9848118,6529.219,0.9945663
6539.079,1.0124984,6536.6885,0.9949284,6529.891,0.9841009,6530.7227,0.99070233
6540.585,1.0086757,6538.1943,0.98728573,6531.395,0.9900402,6532.2266,0.9880679
6542.092,0.9887166,6539.7,0.983591,6532.8994,0.9893329,6533.731,0.98096234
6543.5986,0.96211636,6541.207,0.981977,6534.4043,0.98081094,6535.236,0.9833373
6545.1055,0.96491987,6542.714,0.96577656,6535.9097,0.9827549,6536.741,0.98724085
6546.6133,0.9379285,6544.2207,0.97899693,6537.415,0.98026866,6538.2466,0.98725384
6548.121,0.944578,6545.7285,0.9840898,6538.921,0.9861714,6539.7524,0.9843403
6549.6294,0.96207374,6547.2363,0.9641187,6540.427,0.98214126,6541.2583,0.98491615
6551.1377,0.9524817,6548.7446,0.9634242,6541.9336,0.9762631,6542.765,0.9766069
6552.6465,0.94631743,6550.253,0.9673038,6543.4404,0.9716427,6544.272,0.9646993
6554.156,0.9428925,6551.7617,0.97222674,6544.9473,0.9685643,6545.779,0.95505923
6555.6655,0.8882827,6553.271,0.96368194,6546.455,0.95667213,6547.2866,0.9530833
6557.176,0.88085383,6554.781,0.95889133,6547.963,0.9499374,6548.7944,0.9554305
6558.686,0.8772355,6556.291,0.9461572,6549.471,0.95196474,6550.3027,0.9604511
6560.197,0.8065557,6557.8013,0.9010002,6550.9795,0.9537336,6551.811,0.9492902
6561.7075,0.7256856,6559.312,0.8625294,6552.4883,0.9456253,6553.32,0.9404017
6563.2188,0.6585754,6560.8228,0.8282001,6553.9976,0.92349523,6554.829,0.91320527
6564.7305,0.6733058,6562.334,0.7868626,6555.5073,0.914301,6556.339,0.9042486
6566.2427,0.7712271,6563.8457,0.75630254,6557.0176,0.89480096,6557.849,0.8714008
6567.755,0.8402833,6565.358,0.7504157,6558.528,0.8664721,6559.3594,0.8367671
6569.2676,0.8850775,6566.87,0.7845634,6560.0386,0.810579,6560.87,0.72653824
6570.781,0.8931864,6568.383,0.85572994,6561.5493,0.70964414,6562.381,0.6045114
6572.2944,0.89864063,6569.896,0.9117391,6563.0605,0.6250843,6563.892,0.5987307
6573.808,0.939557,6571.4097,0.9261796,6564.5723,0.62131464,6565.404,0.7056274
6575.3223,0.94931906,6572.9233,0.9391305,6566.0845,0.7192588,6566.916,0.83886474
6576.837,0.9543762,6574.4375,0.9532694,6567.5967,0.8230567,6568.428,0.8716255
6578.3516,0.9745557,6575.952,0.95907325,6569.1094,0.87034374,6569.941,0.9073541
6579.8667,0.97075963,6577.467,0.96085304,6570.6226,0.8970162,6571.454,0.9166398
6581.3823,0.9747845,6578.982,0.96965444,6572.136,0.9149207,6572.968,0.93291056
6582.898,0.9783261,6580.4976,0.9779537,6573.65,0.9278838,6574.4814,0.94126046
6584.4146,0.97686976,6582.013,0.9722534,6575.164,0.94258714,6575.9956,0.9444044
6585.931,0.9753964,6583.53,0.97248495,6576.6787,0.949509,6577.5103,0.9629049
6587.4478,0.97163516,6585.0464,0.9820965,6578.1934,0.95925176,6579.025,0.96902484
6588.9653,0.97527325,6586.563,0.98654205,6579.7085,0.9702266,6580.54,0.9702339
6590.483,0.9945004,6588.0806,0.9751056,6581.224,0.9688966,6582.0557,0.9787298
6592.001,0.98393637,6589.598,0.97576696,6582.7397,0.9778982,6583.5713,0.980754
6593.519,0.95432717,6591.116,0.977143,6584.2563,0.97679824,6585.088,0.9767864
6595.0376,0.96819884,6592.6343,0.96799845,6585.773,0.9721319,6586.6045,0.97436386
6596.5566,0.97658265,6594.153,0.9781325,6587.2896,0.97570425,6588.121,0.98680073
6598.076,0.9796889,6595.672,0.96760654,6588.807,0.97469264,6589.6387,0.98486406
6599.596,0.9973191,6597.1914,0.97954357,6590.3247,0.98070747,6591.1562,0.9773225
6601.116,0.993515,6598.7114,0.98252267,6591.843,0.97630006,6592.6743,0.9597126
6602.636,0.9977224,6600.2314,0.9932745,6593.361,0.9673493,6594.1924,0.959598
6604.157,0.99570125,6601.7515,0.9932155,6594.8794,0.96308404,6595.711,0.9724112
6605.678,1.0003515,6603.2725,0.99292904,6596.3984,0.96865183,6597.23,0.9813349
6607.1997,0.99174505,6604.7935,0.985896,6597.918,0.9844074,6598.7495,0.98693395
6608.7217,0.971373,6606.315,0.9838609,6599.438,0.9840692,6600.2695,0.98853374
6610.2437,0.98210067,6607.837,0.9996,6600.958,0.98818797,6601.7896,0.98967886
6611.7666,0.9930062,6609.359,0.98491114,6602.478,0.99347687,6603.3096,0.9906262
6613.289,0.98971933,6610.882,0.98424643,6603.999,0.99567026,6604.8306,1.0001136
6614.8125,0.99654156,6612.4043,0.9951962,6605.52,0.98996025,6606.3516,0.97207165
6616.336,1.0028507,6613.9277,0.9842005,6607.0415,0.9884453,6607.873,0.9154002
6617.86,1.0012991,6615.451,0.9810495,6608.5635,0.9885724,6609.395,0.9753966
6619.3843,1.008385,6616.975,0.9898562,6610.0854,0.98962927,6610.917,0.99517894
6620.9087,0.99878585,6618.4995,1.0018514,6611.6084,0.9914242,6612.44,0.98907137
6622.434,0.9916202,6620.024,1.0029887,6613.131,0.99569476,6613.9624,1.0007339
6623.9595,1.0127567,6621.5493,0.9999095,6614.6543,0.99317026,6615.486,0.9994063
6625.485,1.0143596,6623.0747,0.99663347,6616.1777,0.99071753,6617.0093,0.9941699
6627.0107,1.0053027,6624.6,0.9897942,6617.7017,1.000269,6618.533,0.9937182
6628.5376,0.98713845,6626.126,0.9940654,6619.226,0.9938231,6620.0576,0.9975302
6630.064,0.9811835,6627.653,0.99915934,6620.7505,0.9988346,6621.582,0.99766916
6631.5913,0.99300534,6629.179,0.99719876,6622.276,0.9969837,6623.1074,0.9966915
6633.1187,0.9725114,6630.7065,0.98482114,6623.8013,0.9957955,6624.633,0.99714863
6634.6465,0.95803565,6632.234,0.9813306,6625.3267,0.99653,6626.158,0.98939204
6636.175,0.98162085,6633.7617,0.97573495,6626.8525,0.99794984,6627.684,0.99108005
6637.703,0.9910268,6635.29,0.98648775,6628.3794,0.9969809,6629.211,0.9989024
6639.232,0.99948597,6636.8184,0.98170054,6629.906,1.0022229,6630.7373,0.9935109
6640.761,1.0105687,6638.347,0.9895491,6631.433,0.9966061,6632.2646,0.98904383
6642.2905,0.99269015,6639.8765,0.97814125,6632.9604,0.9834307,6633.792,0.9752101
6643.821,0.98720044,6641.406,0.99415004,6634.4883,0.9888332,6635.32,0.9758979
6645.351,1.0000099,6642.936,0.9913372,6636.0166,0.9887737,6636.848,0.9889291
6646.8813,0.9974445,6644.4663,0.999381,6637.545,0.996735,6638.3765,0.9934885
6648.4126,1.0076451,6645.9966,0.97298145,6639.0737,0.99311686,6639.9053,0.9931771
6649.944,0.98979205,6647.528,0.9881683,6640.603,1.0017589,6641.4346,0.9903051
6651.4756,1.0011464,6649.059,1.0004916,6642.1323,0.9901996,6642.964,0.9909572
6653.0073,0.99115264,6650.591,0.99662226,6643.6626,0.9923183,6644.494,0.98035586
6654.54,0.99727,6652.1226,0.9958107,6645.193,0.9915691,6646.0244,0.9918362
6656.0728,0.9954085,6653.6553,0.99484885,6646.723,0.9957634,6647.5547,0.9966747
6657.6055,1.0012187,6655.188,0.99575186,6648.2544,0.9997185,6649.086,0.99961424
6659.139,1.0013144,6656.7207,0.9942201,6649.7856,1.0000157,6650.617,1.0010892
6660.673,1.0179482,6658.2544,0.99060446,6651.3174,1.0039449,6652.149,0.9992141
6662.207,0.9868016,6659.788,0.9844409,6652.849,1.0055118,6653.6807,0.9992305
6663.7417,0.9918811,6661.3223,0.98396325,6654.382,0.9951103,6655.2134,0.9986355
6665.2764,0.974281,6662.857,0.99163514,6655.9146,0.9961953,6656.746,0.99992377
6666.8115,0.99150145,6664.3916,0.99277806,6657.4473,0.9966,6658.279,1.0052825
6668.347,1.0101519,6665.927,0.980413,6658.981,0.99724823,6659.8125,0.99755204
6669.883,0.9981927,6667.4624,0.98894495,6660.5146,0.9985229,6661.346,0.9970138
6671.4194,0.99667764,6668.998,0.99663293,6662.049,0.991953,6662.8804,0.98120564
6672.956,1.0050752,6670.5347,0.9930034,6663.5835,0.9902531,6664.415,0.98234427
6674.4927,1.0008467,6672.0713,0.99187547,6665.118,0.98533297,6665.9497,0.9880806
6676.0303,0.998099,6673.608,0.9896538,6666.6533,0.9918924,6667.485,0.99992716
6677.568,0.9819761,6675.1455,0.99124575,6668.189,0.9971617,6669.0205,0.9996277
6679.106,0.9879689,6676.683,0.9866945,6669.7246,0.99831635,6670.556,0.9959016
6680.6445,0.9885172,6678.221,0.9762565,6671.261,0.9987334,6672.093,1.0040901
6682.183,0.9909663,6679.76,0.97740966,6672.798,0.995252,6673.6294,0.99662364
6683.722,0.9942555,6681.2983,0.98332685,6674.3345,0.99680334,6675.166,0.99932826
6685.2617,1.0049071,6682.8374,0.9895172,6675.872,0.99342525,6676.7036,0.986111
6686.8013,0.9866271,6684.377,0.9954742,6677.4097,0.98481286,6678.241,0.97171533
6688.342,0.9773535,6685.9165,0.9989306,6678.9478,0.97744364,6679.7793,0.98480403
6689.8823,0.9917697,6687.457,1.0026004,6680.4863,0.97746223,6681.318,0.9931572
6691.423,0.9932157,6688.9976,0.9993318,6682.025,0.9916968,6682.8564,0.99618226
6692.9644,0.989963,6690.538,0.99556786,6683.564,0.9988086,6684.3955,0.99585956
6694.506,0.98337203,6692.0796,0.9972253,6685.1035,1.0008687,6685.935,1.0082597
6696.048,0.9966558,6693.621,0.99821824,6686.643,1.000593,6687.4746,1.0010495
6697.59,0.9981974,6695.163,0.98540527,6688.1836,0.9972205,6689.015,1.0002236
6699.133,0.97860646,6696.705,0.9954614,6689.724,1.0024439,6690.5557,0.9971727
6700.676,0.9758925,6698.248,0.98609346,6691.2646,0.9995163,6692.096,1.0127136
6714.5786,0.9757003,6699.791,0.9901443,6692.806,1.0030338,6693.6377,0.99438334
